Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;899;-;-;899;-;-
Wählende;427;47,5 %;-;427;47,5 %;-
Ungültige Stimmen;14;3,3 %;-;9;2,1 %;-
Gültige Stimmen;413;96,7 %;-;418;97,9 %;-
SPD;117;28,3 %;-;106;25,4 %;-
AfD;162;39,2 %;-;159;38,0 %;-
CDU;64;15,5 %;-;51;12,2 %;-
GRÜNE/B 90;9;2,2 %;-;21;5,0 %;-
DIE LINKE;36;8,7 %;-;10;2,4 %;-
BVB / FREIE WÄHLER;14;3,4 %;-;3;0,7 %;-
FDP;5;1,2 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;12;2,9 %;-
Plus;6;1,5 %;-;2;0,5 %;-
BSW;-;-;-;52;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
