Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;692;-;-;692;-;-
Wählende;274;39,6 %;-;274;39,6 %;-
Ungültige Stimmen;5;1,8 %;-;1;0,4 %;-
Gültige Stimmen;269;98,2 %;-;273;99,6 %;-
SPD;97;36,1 %;-;85;31,1 %;-
AfD;107;39,8 %;-;97;35,5 %;-
CDU;33;12,3 %;-;24;8,8 %;-
GRÜNE/B 90;1;0,4 %;-;3;1,1 %;-
DIE LINKE;18;6,7 %;-;10;3,7 %;-
BVB / FREIE WÄHLER;11;4,1 %;-;3;1,1 %;-
FDP;2;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;9;3,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;42;15,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
