Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.291;-;-;1.291;-;-
Wählende;648;50,2 %;-;648;50,2 %;-
Ungültige Stimmen;5;0,8 %;-;3;0,5 %;-
Gültige Stimmen;643;99,2 %;-;645;99,5 %;-
SPD;227;35,3 %;-;197;30,5 %;-
AfD;271;42,1 %;-;251;38,9 %;-
CDU;61;9,5 %;-;45;7,0 %;-
GRÜNE/B 90;4;0,6 %;-;18;2,8 %;-
DIE LINKE;13;2,0 %;-;7;1,1 %;-
BVB / FREIE WÄHLER;53;8,2 %;-;14;2,2 %;-
FDP;7;1,1 %;-;4;0,6 %;-
Tierschutzpartei;-;-;-;19;2,9 %;-
Plus;-;-;-;4;0,6 %;-
BSW;-;-;-;78;12,1 %;-
III. Weg;-;-;-;2;0,3 %;-
DKP;3;0,5 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;6;0,9 %;-
EB Schamberger;4;0,6 %;-;-;-;-
