Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;10.723;-;-;10.723;-;-
Wählende;8.151;76,0 %;+156;8.151;76,0 %;+156
Ungültige Stimmen;88;1,1 %;-02;56.0;0,7 %;-03
Gültige Stimmen;8.063;98,9 %;+02;8.095;99,3 %;+03
SPD;2.429;30,1 %;+99;2.184;27,0 %;+44
AfD;2.561;31,8 %;+107;2.368;29,3 %;+65
CDU;1.018;12,6 %;-111;797.0;9,8 %;-53
GRÜNE/B 90;171;2,1 %;-63;380.0;4,7 %;-58
DIE LINKE;399;4,9 %;-67;276.0;3,4 %;-86
BVB / FREIE WÄHLER;1.435;17,8 %;+67;562.0;6,9 %;-35
FDP;50;0,6 %;-15;44.0;0,5 %;-24
Tierschutzpartei;-;-;-;139.0;1,7 %;-07
Plus;-;-;-;62.0;0,8 %;-04
BSW;-;-;-;1.236;15,3 %;+153
III. Weg;-;-;-;9.0;0,1 %;+01
DKP;-;-;-;8.0;0,1 %;+01
DLW;-;-;-;23.0;0,3 %;+03
WU;-;-;-;7.0;0,1 %;+01
