Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;33.986;-;-;33.986;-;-
Wählende;22.927;67,5 %;+126;22.927;67,5 %;+126
Ungültige Stimmen;365;1,6 %;+03;218.0;1,0 %;-03
Gültige Stimmen;22.562;98,4 %;-03;22.709;99,0 %;+03
SPD;7.949;35,2 %;-49;6.894;30,4 %;-32
AfD;8.955;39,7 %;+152;7.834;34,5 %;+83
CDU;2.756;12,2 %;-10;2.224;9,8 %;-44
GRÜNE/B 90;250;1,1 %;-34;282.0;1,2 %;-42
DIE LINKE;777;3,4 %;-56;445.0;2,0 %;-79
BVB / FREIE WÄHLER;1.615;7,2 %;+15;632.0;2,8 %;-15
FDP;189;0,8 %;-21;112.0;0,5 %;-28
Tierschutzpartei;-;-;-;317.0;1,4 %;-05
Plus;-;-;-;103.0;0,5 %;-06
BSW;-;-;-;3.668;16,2 %;+162
III. Weg;71;0,3 %;+03;39.0;0,2 %;+02
DKP;-;-;-;12.0;0,1 %;+01
DLW;-;-;-;112.0;0,5 %;+05
WU;-;-;-;35.0;0,2 %;+02
