Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;881;-;-;881;-;-
Wählende;386;43,8 %;-;386;43,8 %;-
Ungültige Stimmen;16;4,1 %;-;5;1,3 %;-
Gültige Stimmen;370;95,9 %;-;381;98,7 %;-
SPD;156;42,2 %;-;120;31,5 %;-
AfD;-;-;-;136;35,7 %;-
CDU;50;13,5 %;-;26;6,8 %;-
GRÜNE/B 90;5;1,4 %;-;17;4,5 %;-
DIE LINKE;15;4,1 %;-;13;3,4 %;-
BVB / FREIE WÄHLER;47;12,7 %;-;9;2,4 %;-
FDP;5;1,4 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;45;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;2;0,5 %;-
EB Raue;92;24,9 %;-;-;-;-
