Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;393;-;-;393;-;-
Wählende;249;63,4 %;+94;249;63,4 %;+94
Ungültige Stimmen;3;1,2 %;+07;3;1,2 %;+07
Gültige Stimmen;246;98,8 %;-07;246;98,8 %;-07
SPD;78;31,7 %;-13;60;24,4 %;-96
AfD;109;44,3 %;+172;101;41,1 %;+140
CDU;34;13,8 %;-27;30;12,2 %;-34
GRÜNE/B 90;1;0,4 %;-42;4;1,6 %;-30
DIE LINKE;5;2,0 %;-67;4;1,6 %;-62
BVB / FREIE WÄHLER;13;5,3 %;-16;2;0,8 %;-33
FDP;3;1,2 %;-20;0;0,0 %;-37
Tierschutzpartei;-;-;-;2;0,8 %;-10
Plus;1;0,4 %;+04;0;0,0 %;-14
BSW;-;-;-;42;17,1 %;+171
III. Weg;1;0,4 %;+04;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,4 %;+04
WU;-;-;-;0;0,0 %;00
EB Mießner;1;0,4 %;+04;-;-;-
