Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;422;-;-;422;-;-
Wählende;270;64,0 %;-;270;64,0 %;-
Ungültige Stimmen;4;1,5 %;-;0;0,0 %;-
Gültige Stimmen;266;98,5 %;-;270;100,0 %;-
SPD;98;36,8 %;-;88;32,6 %;-
AfD;101;38,0 %;-;95;35,2 %;-
CDU;42;15,8 %;-;32;11,9 %;-
GRÜNE/B 90;5;1,9 %;-;4;1,5 %;-
DIE LINKE;4;1,5 %;-;4;1,5 %;-
BVB / FREIE WÄHLER;12;4,5 %;-;6;2,2 %;-
FDP;2;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,5 %;-
Plus;2;0,8 %;-;2;0,7 %;-
BSW;-;-;-;34;12,6 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
