Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.034;-;-;1.034;-;-
Wählende;495;47,9 %;-;495.0;47,9 %;-
Ungültige Stimmen;6;1,2 %;-;3.0;0,6 %;-
Gültige Stimmen;489;98,8 %;-;492.0;99,4 %;-
SPD;169;34,6 %;-;145.0;29,5 %;-
AfD;195;39,9 %;-;191.0;38,8 %;-
CDU;66;13,5 %;-;61.0;12,4 %;-
GRÜNE/B 90;5;1,0 %;-;9.0;1,8 %;-
DIE LINKE;20;4,1 %;-;10.0;2,0 %;-
BVB / FREIE WÄHLER;21;4,3 %;-;7.0;1,4 %;-
FDP;4;0,8 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;1.0;0,2 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;56.0;11,4 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;9;1,8 %;-;6.0;1,2 %;-
WU;-;-;-;0.0;0,0 %;-
