Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;475;-;-;475;-;-
Wählende;212;44,6 %;-;212;44,6 %;-
Ungültige Stimmen;3;1,4 %;-;2;0,9 %;-
Gültige Stimmen;209;98,6 %;-;210;99,1 %;-
SPD;81;38,8 %;-;71;33,8 %;-
AfD;84;40,2 %;-;80;38,1 %;-
CDU;23;11,0 %;-;21;10,0 %;-
GRÜNE/B 90;2;1,0 %;-;6;2,9 %;-
DIE LINKE;10;4,8 %;-;2;1,0 %;-
BVB / FREIE WÄHLER;8;3,8 %;-;2;1,0 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;2,4 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;22;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
