Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;818;-;-;818;-;-
Wählende;479;58,6 %;-;479;58,6 %;-
Ungültige Stimmen;7;1,5 %;-;5;1,0 %;-
Gültige Stimmen;472;98,5 %;-;474;99,0 %;-
SPD;153;32,4 %;-;137;28,9 %;-
AfD;189;40,0 %;-;173;36,5 %;-
CDU;46;9,7 %;-;35;7,4 %;-
GRÜNE/B 90;8;1,7 %;-;12;2,5 %;-
DIE LINKE;31;6,6 %;-;18;3,8 %;-
BVB / FREIE WÄHLER;37;7,8 %;-;15;3,2 %;-
FDP;2;0,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;11;2,3 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;63;13,3 %;-
III. Weg;6;1,3 %;-;2;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;2;0,4 %;-
