Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;135;-;-;135;-;-
Wählende;76;56,3 %;-;76;56,3 %;-
Ungültige Stimmen;2;2,6 %;-;0;0,0 %;-
Gültige Stimmen;74;97,4 %;-;76;100,0 %;-
SPD;21;28,4 %;-;14;18,4 %;-
AfD;41;55,4 %;-;43;56,6 %;-
CDU;6;8,1 %;-;6;7,9 %;-
GRÜNE/B 90;0;0,0 %;-;3;3,9 %;-
DIE LINKE;2;2,7 %;-;2;2,6 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;3;4,1 %;-;2;2,6 %;-
BSW;-;-;-;5;6,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;1,4 %;-;1;1,3 %;-
WU;-;-;-;0;0,0 %;-
