Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;551;-;-;551;-;-
Wählende;205;37,2 %;-;205;37,2 %;-
Ungültige Stimmen;2;1,0 %;-;2;1,0 %;-
Gültige Stimmen;203;99,0 %;-;203;99,0 %;-
SPD;82;40,4 %;-;56;27,6 %;-
AfD;93;45,8 %;-;87;42,9 %;-
CDU;11;5,4 %;-;13;6,4 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;8;3,9 %;-;5;2,5 %;-
BVB / FREIE WÄHLER;5;2,5 %;-;2;1,0 %;-
FDP;4;2,0 %;-;2;1,0 %;-
Tierschutzpartei;-;-;-;5;2,5 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;29;14,3 %;-
III. Weg;-;-;-;2;1,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,5 %;-
Die PARTEI;0;0,0 %;-;-;-;-
