Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.162;-;-;1.162;-;-
Wählende;528;45,4 %;-;528.0;45,4 %;-
Ungültige Stimmen;8;1,5 %;-;2.0;0,4 %;-
Gültige Stimmen;520;98,5 %;-;526.0;99,6 %;-
SPD;183;35,2 %;-;180.0;34,2 %;-
AfD;191;36,7 %;-;176.0;33,5 %;-
CDU;74;14,2 %;-;49.0;9,3 %;-
GRÜNE/B 90;7;1,3 %;-;7.0;1,3 %;-
DIE LINKE;25;4,8 %;-;8.0;1,5 %;-
BVB / FREIE WÄHLER;34;6,5 %;-;12.0;2,3 %;-
FDP;6;1,2 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;4.0;0,8 %;-
BSW;-;-;-;73.0;13,9 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;4.0;0,8 %;-
WU;-;-;-;1.0;0,2 %;-
