Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.009;-;-;1.009;-;-
Wählende;550;54,5 %;+24;550.0;54,5 %;+24
Ungültige Stimmen;6;1,1 %;-15;4.0;0,7 %;-17
Gültige Stimmen;544;98,9 %;+15;546.0;99,3 %;+17
SPD;122;22,4 %;-25;121.0;22,2 %;-08
AfD;272;50,0 %;+131;272.0;49,8 %;+128
CDU;72;13,2 %;-17;42.0;7,7 %;-63
GRÜNE/B 90;4;0,7 %;-33;8.0;1,5 %;-33
DIE LINKE;23;4,2 %;-77;8.0;1,5 %;-100
BVB / FREIE WÄHLER;43;7,9 %;+23;11.0;2,0 %;-18
FDP;8;1,5 %;-03;3.0;0,5 %;-17
Tierschutzpartei;-;-;-;13.0;2,4 %;-05
Plus;-;-;-;2.0;0,4 %;-04
BSW;-;-;-;59.0;10,8 %;+108
III. Weg;-;-;-;2.0;0,4 %;+04
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;4.0;0,7 %;+07
WU;-;-;-;1.0;0,2 %;+02
