Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;297;-;-;297;-;-
Wählende;169;56,9 %;-;169;56,9 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;169;100,0 %;-;169;100,0 %;-
SPD;24;14,2 %;-;40;23,7 %;-
AfD;87;51,5 %;-;81;47,9 %;-
CDU;49;29,0 %;-;29;17,2 %;-
GRÜNE/B 90;1;0,6 %;-;0;0,0 %;-
DIE LINKE;3;1,8 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;3;1,8 %;-;1;0,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,8 %;-
Plus;1;0,6 %;-;1;0,6 %;-
BSW;-;-;-;12;7,1 %;-
III. Weg;1;0,6 %;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,6 %;-
EB Mießner;0;0,0 %;-;-;-;-
