Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;858;-;-;858;-;-
Wählende;337;39,3 %;-;337;39,3 %;-
Ungültige Stimmen;11;3,3 %;-;7;2,1 %;-
Gültige Stimmen;326;96,7 %;-;330;97,9 %;-
SPD;70;21,5 %;-;65;19,7 %;-
AfD;176;54,0 %;-;165;50,0 %;-
CDU;31;9,5 %;-;27;8,2 %;-
GRÜNE/B 90;5;1,5 %;-;5;1,5 %;-
DIE LINKE;11;3,4 %;-;8;2,4 %;-
BVB / FREIE WÄHLER;22;6,7 %;-;8;2,4 %;-
FDP;3;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;11;3,3 %;-
Plus;-;-;-;4;1,2 %;-
BSW;-;-;-;33;10,0 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;8;2,5 %;-;3;0,9 %;-
WU;-;-;-;0;0,0 %;-
