Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;209;-;-;209;-;-
Wählende;128;61,2 %;-;128;61,2 %;-
Ungültige Stimmen;2;1,6 %;-;2;1,6 %;-
Gültige Stimmen;126;98,4 %;-;126;98,4 %;-
SPD;38;30,2 %;-;35;27,8 %;-
AfD;51;40,5 %;-;49;38,9 %;-
CDU;23;18,3 %;-;14;11,1 %;-
GRÜNE/B 90;1;0,8 %;-;3;2,4 %;-
DIE LINKE;3;2,4 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;10;7,9 %;-;3;2,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;18;14,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;1;0,8 %;-
