Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;587;-;-;587;-;-
Wählende;364;62,0 %;-;364;62,0 %;-
Ungültige Stimmen;4;1,1 %;-;2;0,5 %;-
Gültige Stimmen;360;98,9 %;-;362;99,5 %;-
SPD;130;36,1 %;-;130;35,9 %;-
AfD;133;36,9 %;-;120;33,1 %;-
CDU;59;16,4 %;-;30;8,3 %;-
GRÜNE/B 90;3;0,8 %;-;7;1,9 %;-
DIE LINKE;14;3,9 %;-;8;2,2 %;-
BVB / FREIE WÄHLER;20;5,6 %;-;10;2,8 %;-
FDP;1;0,3 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;3;0,8 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;51;14,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
