Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;918;-;-;918;-;-
Wählende;496;54,0 %;-;496;54,0 %;-
Ungültige Stimmen;5;1,0 %;-;1;0,2 %;-
Gültige Stimmen;491;99,0 %;-;495;99,8 %;-
SPD;213;43,4 %;-;170;34,3 %;-
AfD;133;27,1 %;-;119;24,0 %;-
CDU;70;14,3 %;-;59;11,9 %;-
GRÜNE/B 90;24;4,9 %;-;50;10,1 %;-
DIE LINKE;16;3,3 %;-;9;1,8 %;-
BVB / FREIE WÄHLER;13;2,6 %;-;7;1,4 %;-
FDP;7;1,4 %;-;5;1,0 %;-
Tierschutzpartei;-;-;-;9;1,8 %;-
Plus;15;3,1 %;-;13;2,6 %;-
BSW;-;-;-;49;9,9 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,4 %;-
