Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.002;-;-;1.002;-;-
Wählende;406;40,5 %;-;406.0;40,5 %;-
Ungültige Stimmen;2;0,5 %;-;1.0;0,2 %;-
Gültige Stimmen;404;99,5 %;-;405.0;99,8 %;-
SPD;180;44,6 %;-;156.0;38,5 %;-
AfD;83;20,5 %;-;73.0;18,0 %;-
CDU;91;22,5 %;-;67.0;16,5 %;-
GRÜNE/B 90;16;4,0 %;-;36.0;8,9 %;-
DIE LINKE;19;4,7 %;-;9.0;2,2 %;-
BVB / FREIE WÄHLER;8;2,0 %;-;4.0;1,0 %;-
FDP;6;1,5 %;-;4.0;1,0 %;-
Tierschutzpartei;-;-;-;3.0;0,7 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;49.0;12,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;1;0,2 %;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
