Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;159;-;-;159;-;-
Wählende;101;63,5 %;-;101;63,5 %;-
Ungültige Stimmen;1;1,0 %;-;1;1,0 %;-
Gültige Stimmen;100;99,0 %;-;100;99,0 %;-
SPD;30;30,0 %;-;27;27,0 %;-
AfD;29;29,0 %;-;30;30,0 %;-
CDU;16;16,0 %;-;11;11,0 %;-
GRÜNE/B 90;4;4,0 %;-;1;1,0 %;-
DIE LINKE;6;6,0 %;-;3;3,0 %;-
BVB / FREIE WÄHLER;12;12,0 %;-;7;7,0 %;-
FDP;3;3,0 %;-;1;1,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;-;-;-;3;3,0 %;-
BSW;-;-;-;16;16,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
