Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;940;-;-;940;-;-
Wählende;439;46,7 %;-;439;46,7 %;-
Ungültige Stimmen;2;0,5 %;-;2;0,5 %;-
Gültige Stimmen;437;99,5 %;-;437;99,5 %;-
SPD;182;41,6 %;-;152;34,8 %;-
AfD;127;29,1 %;-;120;27,5 %;-
CDU;80;18,3 %;-;52;11,9 %;-
GRÜNE/B 90;18;4,1 %;-;35;8,0 %;-
DIE LINKE;17;3,9 %;-;16;3,7 %;-
BVB / FREIE WÄHLER;10;2,3 %;-;9;2,1 %;-
FDP;3;0,7 %;-;5;1,1 %;-
Tierschutzpartei;-;-;-;7;1,6 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;36;8,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
