Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.049;-;-;5.049;-;-
Wählende;4.010;79,4 %;+107;4.01;79,4 %;+107
Ungültige Stimmen;45;1,1 %;-37;33.0;0,8 %;-01
Gültige Stimmen;3.965;98,9 %;+37;3.977;99,2 %;+01
SPD;729;18,4 %;-46;826.0;20,8 %;+17
AfD;1.825;46,0 %;+460;1.724;43,3 %;+53
CDU;972;24,5 %;-72;573.0;14,4 %;-96
GRÜNE/B 90;42;1,1 %;-16;48.0;1,2 %;-20
DIE LINKE;83;2,1 %;-44;32.0;0,8 %;-43
BVB / FREIE WÄHLER;248;6,3 %;-33;88.0;2,2 %;-11
FDP;52;1,3 %;-58;37.0;0,9 %;-38
Tierschutzpartei;-;-;-;51.0;1,3 %;-00
Plus;-;-;-;17.0;0,4 %;-04
BSW;-;-;-;543.0;13,7 %;+137
III. Weg;-;-;-;8.0;0,2 %;+02
DKP;14;0,4 %;+04;4.0;0,1 %;+01
DLW;-;-;-;11.0;0,3 %;+03
WU;-;-;-;15.0;0,4 %;+04
