Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;110;-;-;110;-;-
Wählende;79;71,8 %;+111;79;71,8 %;+111
Ungültige Stimmen;1;1,3 %;-03;0;0,0 %;-13
Gültige Stimmen;78;98,7 %;+03;79;100,0 %;+13
SPD;34;43,6 %;+95;32;40,5 %;+99
AfD;22;28,2 %;+23;20;25,3 %;-12
CDU;8;10,3 %;-100;6;7,6 %;-137
GRÜNE/B 90;2;2,6 %;-33;1;1,3 %;-49
DIE LINKE;4;5,1 %;+01;2;2,5 %;-34
BVB / FREIE WÄHLER;7;9,0 %;+40;1;1,3 %;-26
FDP;1;1,3 %;-26;0;0,0 %;-39
Tierschutzpartei;-;-;-;2;2,5 %;+14
Plus;-;-;-;0;0,0 %;-02
BSW;-;-;-;12;15,2 %;+152
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;3,8 %;+38
WU;-;-;-;0;0,0 %;00
