Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.310;-;-;1.31;-;-
Wählende;525;40,1 %;-;525.0;40,1 %;-
Ungültige Stimmen;11;2,1 %;-;7.0;1,3 %;-
Gültige Stimmen;514;97,9 %;-;518.0;98,7 %;-
SPD;224;43,6 %;-;209.0;40,3 %;-
AfD;168;32,7 %;-;155.0;29,9 %;-
CDU;40;7,8 %;-;33.0;6,4 %;-
GRÜNE/B 90;3;0,6 %;-;2.0;0,4 %;-
DIE LINKE;32;6,2 %;-;22.0;4,2 %;-
BVB / FREIE WÄHLER;34;6,6 %;-;15.0;2,9 %;-
FDP;3;0,6 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;9.0;1,7 %;-
Plus;10;1,9 %;-;5.0;1,0 %;-
BSW;-;-;-;65.0;12,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
