Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.011;-;-;1.011;-;-
Wählende;475;47,0 %;-;475.0;47,0 %;-
Ungültige Stimmen;4;0,8 %;-;0.0;0,0 %;-
Gültige Stimmen;471;99,2 %;-;475.0;100,0 %;-
SPD;127;27,0 %;-;103.0;21,7 %;-
AfD;243;51,6 %;-;224.0;47,2 %;-
CDU;42;8,9 %;-;34.0;7,2 %;-
GRÜNE/B 90;2;0,4 %;-;6.0;1,3 %;-
DIE LINKE;25;5,3 %;-;13.0;2,7 %;-
BVB / FREIE WÄHLER;29;6,2 %;-;11.0;2,3 %;-
FDP;3;0,6 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;12.0;2,5 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;67.0;14,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
