Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;148;-;-;148;-;-
Wählende;96;64,9 %;-;96;64,9 %;-
Ungültige Stimmen;1;1,0 %;-;0;0,0 %;-
Gültige Stimmen;95;99,0 %;-;96;100,0 %;-
SPD;30;31,6 %;-;21;21,9 %;-
AfD;46;48,4 %;-;42;43,8 %;-
CDU;11;11,6 %;-;9;9,4 %;-
GRÜNE/B 90;0;0,0 %;-;5;5,2 %;-
DIE LINKE;3;3,2 %;-;3;3,1 %;-
BVB / FREIE WÄHLER;3;3,2 %;-;2;2,1 %;-
FDP;0;0,0 %;-;2;2,1 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;2;2,1 %;-;1;1,0 %;-
BSW;-;-;-;8;8,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;2;2,1 %;-
WU;-;-;-;0;0,0 %;-
