Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;701;-;-;701;-;-
Wählende;329;46,9 %;-;329;46,9 %;-
Ungültige Stimmen;9;2,7 %;-;6;1,8 %;-
Gültige Stimmen;320;97,3 %;-;323;98,2 %;-
SPD;71;22,2 %;-;72;22,3 %;-
AfD;169;52,8 %;-;156;48,3 %;-
CDU;31;9,7 %;-;15;4,6 %;-
GRÜNE/B 90;2;0,6 %;-;2;0,6 %;-
DIE LINKE;20;6,2 %;-;6;1,9 %;-
BVB / FREIE WÄHLER;27;8,4 %;-;6;1,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;1,5 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;56;17,3 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,9 %;-
WU;-;-;-;0;0,0 %;-
