Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;498;-;-;498;-;-
Ungültige Stimmen;6;1,2 %;+05;2;0,4 %;-01
Gültige Stimmen;492;98,8 %;-05;496;99,6 %;+01
SPD;151;30,7 %;+97;140;28,2 %;+59
AfD;100;20,3 %;+60;92;18,5 %;+21
CDU;108;22,0 %;+85;76;15,3 %;+21
GRÜNE/B 90;25;5,1 %;-86;33;6,7 %;-84
DIE LINKE;44;8,9 %;-70;22;4,4 %;-100
BVB / FREIE WÄHLER;38;7,7 %;-109;20;4,0 %;-78
FDP;13;2,6 %;-03;8;1,6 %;-21
Tierschutzpartei;-;-;-;9;1,8 %;+00
Plus;13;2,6 %;+26;8;1,6 %;+08
BSW;-;-;-;81;16,3 %;+163
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;3;0,6 %;+06
DLW;-;-;-;2;0,4 %;+04
WU;-;-;-;1;0,2 %;+02
