Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;975;-;-;975;-;-
Wählende;467;47,9 %;-;467;47,9 %;-
Ungültige Stimmen;1;0,2 %;-;1;0,2 %;-
Gültige Stimmen;466;99,8 %;-;466;99,8 %;-
SPD;216;46,4 %;-;205;44,0 %;-
AfD;115;24,7 %;-;106;22,7 %;-
CDU;86;18,5 %;-;64;13,7 %;-
GRÜNE/B 90;12;2,6 %;-;25;5,4 %;-
DIE LINKE;12;2,6 %;-;10;2,1 %;-
BVB / FREIE WÄHLER;8;1,7 %;-;3;0,6 %;-
FDP;12;2,6 %;-;10;2,1 %;-
Tierschutzpartei;-;-;-;6;1,3 %;-
Plus;5;1,1 %;-;5;1,1 %;-
BSW;-;-;-;30;6,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
