Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;662;-;-;662;-;-
Wählende;362;54,7 %;+106;362;54,7 %;+106
Ungültige Stimmen;9;2,5 %;+15;4;1,1 %;-02
Gültige Stimmen;353;97,5 %;-15;358;98,9 %;+02
SPD;102;28,9 %;+55;89;24,9 %;+17
AfD;147;41,6 %;+179;131;36,6 %;+118
CDU;58;16,4 %;-87;42;11,7 %;-121
GRÜNE/B 90;1;0,3 %;-31;2;0,6 %;-35
DIE LINKE;19;5,4 %;-53;12;3,4 %;-60
BVB / FREIE WÄHLER;20;5,7 %;-64;14;3,9 %;-75
FDP;3;0,8 %;-08;2;0,6 %;-15
Tierschutzpartei;-;-;-;4;1,1 %;+08
Plus;-;-;-;3;0,8 %;+02
BSW;-;-;-;56;15,6 %;+156
III. Weg;3;0,8 %;+08;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,6 %;+06
WU;-;-;-;1;0,3 %;+03
