Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.066;-;-;1.066;-;-
Wählende;528;49,5 %;-;528.0;49,5 %;-
Ungültige Stimmen;4;0,8 %;-;3.0;0,6 %;-
Gültige Stimmen;524;99,2 %;-;525.0;99,4 %;-
SPD;244;46,6 %;-;226.0;43,0 %;-
AfD;131;25,0 %;-;124.0;23,6 %;-
CDU;87;16,6 %;-;69.0;13,1 %;-
GRÜNE/B 90;25;4,8 %;-;32.0;6,1 %;-
DIE LINKE;5;1,0 %;-;6.0;1,1 %;-
BVB / FREIE WÄHLER;17;3,2 %;-;9.0;1,7 %;-
FDP;7;1,3 %;-;8.0;1,5 %;-
Tierschutzpartei;-;-;-;12.0;2,3 %;-
Plus;8;1,5 %;-;8.0;1,5 %;-
BSW;-;-;-;26.0;5,0 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;3.0;0,6 %;-
