Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;817;-;-;817;-;-
Wählende;444;54,3 %;-;444;54,3 %;-
Ungültige Stimmen;6;1,4 %;-;3;0,7 %;-
Gültige Stimmen;438;98,6 %;-;441;99,3 %;-
SPD;208;47,5 %;-;174;39,5 %;-
AfD;108;24,7 %;-;99;22,4 %;-
CDU;66;15,1 %;-;56;12,7 %;-
GRÜNE/B 90;11;2,5 %;-;32;7,3 %;-
DIE LINKE;18;4,1 %;-;12;2,7 %;-
BVB / FREIE WÄHLER;17;3,9 %;-;9;2,0 %;-
FDP;9;2,1 %;-;8;1,8 %;-
Tierschutzpartei;-;-;-;10;2,3 %;-
Plus;-;-;-;7;1,6 %;-
BSW;-;-;-;31;7,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,2 %;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
