Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;226;-;-;226;-;-
Wählende;158;69,9 %;-;158;69,9 %;-
Ungültige Stimmen;6;3,8 %;-;3;1,9 %;-
Gültige Stimmen;152;96,2 %;-;155;98,1 %;-
SPD;47;30,9 %;-;34;21,9 %;-
AfD;55;36,2 %;-;42;27,1 %;-
CDU;28;18,4 %;-;28;18,1 %;-
GRÜNE/B 90;1;0,7 %;-;1;0,6 %;-
DIE LINKE;3;2,0 %;-;3;1,9 %;-
BVB / FREIE WÄHLER;17;11,2 %;-;11;7,1 %;-
FDP;1;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;2;1,3 %;-
BSW;-;-;-;34;21,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
