Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;285;-;-;285;-;-
Wählende;162;56,8 %;-;162;56,8 %;-
Ungültige Stimmen;1;0,6 %;-;0;0,0 %;-
Gültige Stimmen;161;99,4 %;-;162;100,0 %;-
SPD;58;36,0 %;-;54;33,3 %;-
AfD;60;37,3 %;-;55;34,0 %;-
CDU;22;13,7 %;-;12;7,4 %;-
GRÜNE/B 90;2;1,2 %;-;7;4,3 %;-
DIE LINKE;9;5,6 %;-;11;6,8 %;-
BVB / FREIE WÄHLER;5;3,1 %;-;0;0,0 %;-
FDP;2;1,2 %;-;2;1,2 %;-
Tierschutzpartei;-;-;-;3;1,9 %;-
Plus;1;0,6 %;-;1;0,6 %;-
BSW;-;-;-;17;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Müller;2;1,2 %;-;-;-;-
