Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.060;-;-;1.060;-;-
Wählende;513;48,4 %;-;513;48,4 %;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;510;99,4 %;-;511;99,6 %;-
SPD;150;29,4 %;-;141;27,6 %;-
AfD;213;41,8 %;-;198;38,7 %;-
CDU;54;10,6 %;-;43;8,4 %;-
GRÜNE/B 90;6;1,2 %;-;7;1,4 %;-
DIE LINKE;43;8,4 %;-;27;5,3 %;-
BVB / FREIE WÄHLER;29;5,7 %;-;7;1,4 %;-
FDP;8;1,6 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;11;2,2 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;69;13,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;7;1,4 %;-;-;-;-
