Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;239;-;-;239;-;-
Wählende;157;65,7 %;-;157;65,7 %;-
Ungültige Stimmen;4;2,5 %;-;2;1,3 %;-
Gültige Stimmen;153;97,5 %;-;155;98,7 %;-
SPD;51;33,3 %;-;44;28,4 %;-
AfD;74;48,4 %;-;68;43,9 %;-
CDU;9;5,9 %;-;6;3,9 %;-
GRÜNE/B 90;1;0,7 %;-;2;1,3 %;-
DIE LINKE;5;3,3 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;7;4,6 %;-;4;2,6 %;-
FDP;3;2,0 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;2;1,3 %;-;0;0,0 %;-
BSW;-;-;-;25;16,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,7 %;-;2;1,3 %;-
WU;-;-;-;0;0,0 %;-
