Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;270;-;-;270;-;-
Wählende;171;63,3 %;-;171;63,3 %;-
Ungültige Stimmen;3;1,8 %;-;3;1,8 %;-
Gültige Stimmen;168;98,2 %;-;168;98,2 %;-
SPD;54;32,1 %;-;46;27,4 %;-
AfD;76;45,2 %;-;69;41,1 %;-
CDU;15;8,9 %;-;11;6,5 %;-
GRÜNE/B 90;1;0,6 %;-;5;3,0 %;-
DIE LINKE;6;3,6 %;-;3;1,8 %;-
BVB / FREIE WÄHLER;3;1,8 %;-;3;1,8 %;-
FDP;3;1,8 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;5;3,0 %;-
Plus;7;4,2 %;-;4;2,4 %;-
BSW;-;-;-;16;9,5 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,8 %;-;3;1,8 %;-
WU;-;-;-;1;0,6 %;-
