Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;445;-;-;445;-;-
Ungültige Stimmen;13;2,9 %;-;3;0,7 %;-
Gültige Stimmen;432;97,1 %;-;442;99,3 %;-
SPD;161;37,3 %;-;158;35,7 %;-
AfD;74;17,1 %;-;55;12,4 %;-
CDU;68;15,7 %;-;55;12,4 %;-
GRÜNE/B 90;28;6,5 %;-;27;6,1 %;-
DIE LINKE;53;12,3 %;-;28;6,3 %;-
BVB / FREIE WÄHLER;21;4,9 %;-;8;1,8 %;-
FDP;5;1,2 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;9;2,0 %;-
Plus;22;5,1 %;-;9;2,0 %;-
BSW;-;-;-;83;18,8 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;4;0,9 %;-
