Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;781;-;-;781;-;-
Wählende;358;45,8 %;-;358;45,8 %;-
Ungültige Stimmen;8;2,2 %;-;4;1,1 %;-
Gültige Stimmen;350;97,8 %;-;354;98,9 %;-
SPD;114;32,6 %;-;121;34,2 %;-
AfD;98;28,0 %;-;88;24,9 %;-
CDU;37;10,6 %;-;33;9,3 %;-
GRÜNE/B 90;5;1,4 %;-;8;2,3 %;-
DIE LINKE;25;7,1 %;-;15;4,2 %;-
BVB / FREIE WÄHLER;67;19,1 %;-;27;7,6 %;-
FDP;2;0,6 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;12;3,4 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;45;12,7 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;1;0,3 %;-;-;-;-
EB Link;1;0,3 %;-;-;-;-
