Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;907;-;-;907;-;-
Wählende;373;41,1 %;-;373;41,1 %;-
Ungültige Stimmen;6;1,6 %;-;9;2,4 %;-
Gültige Stimmen;367;98,4 %;-;364;97,6 %;-
SPD;92;25,1 %;-;90;24,7 %;-
AfD;174;47,4 %;-;157;43,1 %;-
CDU;28;7,6 %;-;20;5,5 %;-
GRÜNE/B 90;6;1,6 %;-;7;1,9 %;-
DIE LINKE;36;9,8 %;-;21;5,8 %;-
BVB / FREIE WÄHLER;27;7,4 %;-;10;2,7 %;-
FDP;4;1,1 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;11;3,0 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;40;11,0 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
