Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;514;-;-;514;-;-
Wählende;302;58,8 %;-;302;58,8 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;302;100,0 %;-;302;100,0 %;-
SPD;85;28,1 %;-;91;30,1 %;-
AfD;119;39,4 %;-;105;34,8 %;-
CDU;47;15,6 %;-;32;10,6 %;-
GRÜNE/B 90;3;1,0 %;-;4;1,3 %;-
DIE LINKE;16;5,3 %;-;13;4,3 %;-
BVB / FREIE WÄHLER;22;7,3 %;-;5;1,7 %;-
FDP;7;2,3 %;-;4;1,3 %;-
Tierschutzpartei;-;-;-;5;1,7 %;-
Plus;3;1,0 %;-;2;0,7 %;-
BSW;-;-;-;39;12,9 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
