Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;538;-;-;538;-;-
Ungültige Stimmen;2;0,4 %;-;2;0,4 %;-
Gültige Stimmen;536;99,6 %;-;536;99,6 %;-
SPD;165;30,8 %;-;180;33,6 %;-
AfD;167;31,2 %;-;143;26,7 %;-
CDU;117;21,8 %;-;88;16,4 %;-
GRÜNE/B 90;7;1,3 %;-;6;1,1 %;-
DIE LINKE;27;5,0 %;-;8;1,5 %;-
BVB / FREIE WÄHLER;36;6,7 %;-;7;1,3 %;-
FDP;8;1,5 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;7;1,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;93;17,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
EB Hoffmann;9;1,7 %;-;-;-;-
