Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.004;-;-;1.004;-;-
Wählende;545;54,3 %;+14;545.0;54,3 %;+14
Ungültige Stimmen;8;1,5 %;+02;7.0;1,3 %;+04
Gültige Stimmen;537;98,5 %;-02;538.0;98,7 %;-04
SPD;186;34,6 %;+104;160.0;29,7 %;+19
AfD;197;36,7 %;+158;178.0;33,1 %;+116
CDU;67;12,5 %;-45;42.0;7,8 %;-89
GRÜNE/B 90;7;1,3 %;-168;25.0;4,6 %;-70
DIE LINKE;31;5,8 %;-61;21.0;3,9 %;-85
BVB / FREIE WÄHLER;28;5,2 %;+15;11.0;2,0 %;-04
FDP;11;2,0 %;00;4.0;0,7 %;-24
Tierschutzpartei;10;1,9 %;+19;11.0;2,0 %;-06
Plus;-;-;-17;4.0;0,7 %;-09
BSW;-;-;-;76.0;14,1 %;+141
III. Weg;-;-;-;1.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;2.0;0,4 %;+04
WU;-;-;-;3.0;0,6 %;+06
