Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.109;-;-;1.109;-;-
Wählende;522;47,1 %;-;522.0;47,1 %;-
Ungültige Stimmen;9;1,7 %;-;4.0;0,8 %;-
Gültige Stimmen;513;98,3 %;-;518.0;99,2 %;-
SPD;165;32,2 %;-;152.0;29,3 %;-
AfD;246;48,0 %;-;232.0;44,8 %;-
CDU;44;8,6 %;-;27.0;5,2 %;-
GRÜNE/B 90;3;0,6 %;-;4.0;0,8 %;-
DIE LINKE;15;2,9 %;-;7.0;1,4 %;-
BVB / FREIE WÄHLER;33;6,4 %;-;12.0;2,3 %;-
FDP;7;1,4 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;10.0;1,9 %;-
Plus;-;-;-;4.0;0,8 %;-
BSW;-;-;-;59.0;11,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;2.0;0,4 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;3.0;0,6 %;-
