Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.908;-;-;7.908;-;-
Wählende;6.533;82,6 %;+75;6.533;82,6 %;+75
Ungültige Stimmen;83;1,3 %;-00;49.0;0,8 %;-02
Gültige Stimmen;6.450;98,7 %;+00;6.484;99,2 %;+02
SPD;1.651;25,6 %;+28;1.902;29,3 %;+40
AfD;2.504;38,8 %;+88;2.319;35,8 %;+58
CDU;1.459;22,6 %;+35;826.0;12,7 %;-52
GRÜNE/B 90;53;0,8 %;-51;101.0;1,6 %;-34
DIE LINKE;249;3,9 %;-67;100.0;1,5 %;-65
BVB / FREIE WÄHLER;257;4,0 %;-18;126.0;1,9 %;-21
FDP;68;1,1 %;-46;57.0;0,9 %;-51
Tierschutzpartei;143;2,2 %;+22;88.0;1,4 %;-12
Plus;-;-;-;25.0;0,4 %;-06
BSW;-;-;-;860.0;13,3 %;+133
III. Weg;-;-;-;4.0;0,1 %;+01
DKP;-;-;-;2.0;0,0 %;+00
DLW;66;1,0 %;+10;36.0;0,6 %;+06
WU;-;-;-;38.0;0,6 %;+06
