Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;426;-;-;426;-;-
Wählende;256;60,1 %;-;256;60,1 %;-
Ungültige Stimmen;4;1,6 %;-;4;1,6 %;-
Gültige Stimmen;252;98,4 %;-;252;98,4 %;-
SPD;71;28,2 %;-;69;27,4 %;-
AfD;114;45,2 %;-;101;40,1 %;-
CDU;26;10,3 %;-;23;9,1 %;-
GRÜNE/B 90;5;2,0 %;-;8;3,2 %;-
DIE LINKE;6;2,4 %;-;6;2,4 %;-
BVB / FREIE WÄHLER;24;9,5 %;-;9;3,6 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,8 %;-
Plus;2;0,8 %;-;1;0,4 %;-
BSW;-;-;-;32;12,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,2 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
