Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;814;-;-;814;-;-
Wählende;345;42,4 %;-;345;42,4 %;-
Ungültige Stimmen;7;2,0 %;-;8;2,3 %;-
Gültige Stimmen;338;98,0 %;-;337;97,7 %;-
SPD;98;29,0 %;-;90;26,7 %;-
AfD;132;39,1 %;-;118;35,0 %;-
CDU;27;8,0 %;-;19;5,6 %;-
GRÜNE/B 90;9;2,7 %;-;11;3,3 %;-
DIE LINKE;41;12,1 %;-;15;4,5 %;-
BVB / FREIE WÄHLER;28;8,3 %;-;10;3,0 %;-
FDP;3;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;9;2,7 %;-
Plus;-;-;-;4;1,2 %;-
BSW;-;-;-;61;18,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
