Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;12.234;-;-;12.234;-;-
Wählende;9.531;77,9 %;+160;9.531;77,9 %;+160
Ungültige Stimmen;107;1,1 %;-02;57.0;0,6 %;-04
Gültige Stimmen;9.424;98,9 %;+02;9.474;99,4 %;+04
SPD;3.231;34,3 %;+42;2.683;28,3 %;+32
AfD;3.047;32,3 %;+92;2.776;29,3 %;+54
CDU;1.449;15,4 %;-17;1.166;12,3 %;-33
GRÜNE/B 90;240;2,5 %;-68;328.0;3,5 %;-76
DIE LINKE;519;5,5 %;-67;263.0;2,8 %;-93
BVB / FREIE WÄHLER;721;7,7 %;+21;287.0;3,0 %;-15
FDP;217;2,3 %;-02;81.0;0,9 %;-27
Tierschutzpartei;-;-;-;232.0;2,4 %;-03
Plus;-;-;-;81.0;0,9 %;-04
BSW;-;-;-;1.483;15,7 %;+157
III. Weg;-;-;-;16.0;0,2 %;+02
DKP;-;-;-;7.0;0,1 %;+01
DLW;-;-;-;38.0;0,4 %;+04
WU;-;-;-;33.0;0,3 %;+03
