Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;168;-;-;168;-;-
Wählende;96;57,1 %;-;96;57,1 %;-
Ungültige Stimmen;1;1,0 %;-;1;1,0 %;-
Gültige Stimmen;95;99,0 %;-;95;99,0 %;-
SPD;29;30,5 %;-;22;23,2 %;-
AfD;45;47,4 %;-;40;42,1 %;-
CDU;10;10,5 %;-;10;10,5 %;-
GRÜNE/B 90;0;0,0 %;-;1;1,1 %;-
DIE LINKE;4;4,2 %;-;2;2,1 %;-
BVB / FREIE WÄHLER;6;6,3 %;-;5;5,3 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;12,6 %;-
III. Weg;1;1,1 %;-;1;1,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
