Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;240;-;-;240;-;-
Wählende;158;65,8 %;-;158;65,8 %;-
Ungültige Stimmen;8;5,1 %;-;4;2,5 %;-
Gültige Stimmen;150;94,9 %;-;154;97,5 %;-
SPD;42;28,0 %;-;42;27,3 %;-
AfD;77;51,3 %;-;69;44,8 %;-
CDU;14;9,3 %;-;11;7,1 %;-
GRÜNE/B 90;1;0,7 %;-;0;0,0 %;-
DIE LINKE;4;2,7 %;-;2;1,3 %;-
BVB / FREIE WÄHLER;12;8,0 %;-;3;1,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;23;14,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
