Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.125;-;-;1.125;-;-
Wählende;476;42,3 %;-;476;42,3 %;-
Ungültige Stimmen;10;2,1 %;-;7;1,5 %;-
Gültige Stimmen;466;97,9 %;-;469;98,5 %;-
SPD;132;28,3 %;-;126;26,9 %;-
AfD;235;50,4 %;-;226;48,2 %;-
CDU;53;11,4 %;-;39;8,3 %;-
GRÜNE/B 90;2;0,4 %;-;1;0,2 %;-
DIE LINKE;6;1,3 %;-;1;0,2 %;-
BVB / FREIE WÄHLER;27;5,8 %;-;10;2,1 %;-
FDP;3;0,6 %;-;4;0,9 %;-
Tierschutzpartei;-;-;-;3;0,6 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;53;11,3 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;8;1,7 %;-;-;-;-
