Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;702;-;-;702;-;-
Wählende;306;43,6 %;-;306;43,6 %;-
Ungültige Stimmen;6;2,0 %;-;6;2,0 %;-
Gültige Stimmen;300;98,0 %;-;300;98,0 %;-
SPD;135;45,0 %;-;111;37,0 %;-
AfD;123;41,0 %;-;117;39,0 %;-
CDU;17;5,7 %;-;17;5,7 %;-
GRÜNE/B 90;1;0,3 %;-;2;0,7 %;-
DIE LINKE;10;3,3 %;-;5;1,7 %;-
BVB / FREIE WÄHLER;10;3,3 %;-;7;2,3 %;-
FDP;4;1,3 %;-;3;1,0 %;-
Tierschutzpartei;-;-;-;2;0,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;34;11,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;0;0,0 %;-
Die PARTEI;0;0,0 %;-;-;-;-
