Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;311;-;-;311;-;-
Wählende;191;61,4 %;-;191;61,4 %;-
Ungültige Stimmen;0;0,0 %;-;1;0,5 %;-
Gültige Stimmen;191;100,0 %;-;190;99,5 %;-
SPD;66;34,6 %;-;63;33,2 %;-
AfD;78;40,8 %;-;74;38,9 %;-
CDU;15;7,9 %;-;14;7,4 %;-
GRÜNE/B 90;4;2,1 %;-;3;1,6 %;-
DIE LINKE;8;4,2 %;-;4;2,1 %;-
BVB / FREIE WÄHLER;8;4,2 %;-;2;1,1 %;-
FDP;0;0,0 %;-;1;0,5 %;-
Tierschutzpartei;4;2,1 %;-;4;2,1 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;16;8,4 %;-
III. Weg;-;-;-;2;1,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;8;4,2 %;-;6;3,2 %;-
WU;-;-;-;0;0,0 %;-
