Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.019;-;-;1.019;-;-
Wählende;581;57,0 %;-;581.0;57,0 %;-
Ungültige Stimmen;10;1,7 %;-;7.0;1,2 %;-
Gültige Stimmen;571;98,3 %;-;574.0;98,8 %;-
SPD;162;28,4 %;-;161.0;28,0 %;-
AfD;228;39,9 %;-;206.0;35,9 %;-
CDU;102;17,9 %;-;72.0;12,5 %;-
GRÜNE/B 90;9;1,6 %;-;9.0;1,6 %;-
DIE LINKE;24;4,2 %;-;16.0;2,8 %;-
BVB / FREIE WÄHLER;19;3,3 %;-;12.0;2,1 %;-
FDP;6;1,1 %;-;5.0;0,9 %;-
Tierschutzpartei;-;-;-;12.0;2,1 %;-
Plus;17;3,0 %;-;5.0;0,9 %;-
BSW;-;-;-;68.0;11,8 %;-
III. Weg;4;0,7 %;-;0.0;0,0 %;-
DKP;-;-;-;2.0;0,3 %;-
DLW;-;-;-;4.0;0,7 %;-
WU;-;-;-;2.0;0,3 %;-
