Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;666;-;-;666;-;-
Wählende;273;41,0 %;-;273;41,0 %;-
Ungültige Stimmen;3;1,1 %;-;2;0,7 %;-
Gültige Stimmen;270;98,9 %;-;271;99,3 %;-
SPD;94;34,8 %;-;102;37,6 %;-
AfD;82;30,4 %;-;73;26,9 %;-
CDU;37;13,7 %;-;25;9,2 %;-
GRÜNE/B 90;6;2,2 %;-;5;1,8 %;-
DIE LINKE;16;5,9 %;-;2;0,7 %;-
BVB / FREIE WÄHLER;32;11,9 %;-;16;5,9 %;-
FDP;3;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;8;3,0 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;37;13,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
