Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;591;-;-;591;-;-
Wählende;282;47,7 %;-;282;47,7 %;-
Ungültige Stimmen;3;1,1 %;-;1;0,4 %;-
Gültige Stimmen;279;98,9 %;-;281;99,6 %;-
SPD;94;33,7 %;-;84;29,9 %;-
AfD;86;30,8 %;-;80;28,5 %;-
CDU;57;20,4 %;-;46;16,4 %;-
GRÜNE/B 90;7;2,5 %;-;10;3,6 %;-
DIE LINKE;12;4,3 %;-;8;2,8 %;-
BVB / FREIE WÄHLER;20;7,2 %;-;6;2,1 %;-
FDP;3;1,1 %;-;5;1,8 %;-
Tierschutzpartei;-;-;-;6;2,1 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;30;10,7 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;1;0,4 %;-
