Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;846;-;-;846;-;-
Ungültige Stimmen;7;0,8 %;-;3;0,4 %;-
Gültige Stimmen;839;99,2 %;-;843;99,6 %;-
SPD;200;23,8 %;-;243;28,8 %;-
AfD;143;17,0 %;-;131;15,5 %;-
CDU;153;18,2 %;-;121;14,4 %;-
GRÜNE/B 90;33;3,9 %;-;32;3,8 %;-
DIE LINKE;88;10,5 %;-;36;4,3 %;-
BVB / FREIE WÄHLER;199;23,7 %;-;75;8,9 %;-
FDP;7;0,8 %;-;8;0,9 %;-
Tierschutzpartei;-;-;-;14;1,7 %;-
Plus;-;-;-;19;2,3 %;-
BSW;-;-;-;160;19,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,2 %;-
WU;-;-;-;2;0,2 %;-
dieBasis;9;1,1 %;-;-;-;-
EB Link;7;0,8 %;-;-;-;-
