Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;815;-;-;815;-;-
Ungültige Stimmen;9;1,1 %;+09;3;0,4 %;+02
Gültige Stimmen;806;98,9 %;-09;812;99,6 %;-02
SPD;281;34,9 %;+101;265;32,6 %;+35
AfD;161;20,0 %;+26;137;16,9 %;-29
CDU;186;23,1 %;+29;138;17,0 %;-21
GRÜNE/B 90;35;4,3 %;-113;47;5,8 %;-73
DIE LINKE;61;7,6 %;-31;28;3,4 %;-63
BVB / FREIE WÄHLER;50;6,2 %;+16;15;1,8 %;-05
FDP;18;2,2 %;-15;14;1,7 %;-20
Tierschutzpartei;-;-;-;12;1,5 %;-13
Plus;-;-;-07;2;0,2 %;+00
BSW;-;-;-;148;18,2 %;+182
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,1 %;+01
DLW;14;1,7 %;+17;4;0,5 %;+05
WU;-;-;-;1;0,1 %;+01
