Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;302;-;-;302;-;-
Wählende;215;71,2 %;-;215;71,2 %;-
Ungültige Stimmen;7;3,3 %;-;6;2,8 %;-
Gültige Stimmen;208;96,7 %;-;209;97,2 %;-
SPD;51;24,5 %;-;53;25,4 %;-
AfD;72;34,6 %;-;68;32,5 %;-
CDU;54;26,0 %;-;38;18,2 %;-
GRÜNE/B 90;2;1,0 %;-;3;1,4 %;-
DIE LINKE;-;-;-;7;3,3 %;-
BVB / FREIE WÄHLER;28;13,5 %;-;7;3,3 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,9 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;23;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;5;2,4 %;-
WU;-;-;-;0;0,0 %;-
