Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;140;-;-;140;-;-
Wählende;118;84,3 %;-;118;84,3 %;-
Ungültige Stimmen;0;0,0 %;-;1;0,8 %;-
Gültige Stimmen;118;100,0 %;-;117;99,2 %;-
SPD;29;24,6 %;-;31;26,5 %;-
AfD;36;30,5 %;-;26;22,2 %;-
CDU;23;19,5 %;-;15;12,8 %;-
GRÜNE/B 90;0;0,0 %;-;4;3,4 %;-
DIE LINKE;3;2,5 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;13;11,0 %;-;8;6,8 %;-
FDP;0;0,0 %;-;1;0,9 %;-
Tierschutzpartei;1;0,8 %;-;1;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;8,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;13;11,0 %;-;20;17,1 %;-
WU;-;-;-;0;0,0 %;-
