Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;652;-;-;652;-;-
Wählende;437;67,0 %;+73;437;67,0 %;+73
Ungültige Stimmen;5;1,1 %;+02;6;1,4 %;+07
Gültige Stimmen;432;98,9 %;-02;431;98,6 %;-07
SPD;136;31,5 %;+19;128;29,7 %;+14
AfD;202;46,8 %;+186;184;42,7 %;+158
CDU;45;10,4 %;-63;39;9,0 %;-94
GRÜNE/B 90;5;1,2 %;-30;4;0,9 %;-39
DIE LINKE;15;3,5 %;-79;11;2,6 %;-83
BVB / FREIE WÄHLER;13;3,0 %;-21;2;0,5 %;-27
FDP;0;0,0 %;-24;0;0,0 %;-31
Tierschutzpartei;16;3,7 %;+37;8;1,9 %;-01
Plus;-;-;-;1;0,2 %;-19
BSW;-;-;-;43;10,0 %;+100
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;10;2,3 %;+23
WU;-;-;-;0;0,0 %;00
