Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;831;-;-;831;-;-
Wählende;597;71,8 %;+74;597;71,8 %;+74
Ungültige Stimmen;9;1,5 %;-00;9;1,5 %;-02
Gültige Stimmen;588;98,5 %;+00;588;98,5 %;+02
SPD;183;31,1 %;+105;174;29,6 %;+102
AfD;244;41,5 %;+106;221;37,6 %;+61
CDU;104;17,7 %;-51;70;11,9 %;-100
GRÜNE/B 90;9;1,5 %;-58;18;3,1 %;-43
DIE LINKE;9;1,5 %;-66;4;0,7 %;-53
BVB / FREIE WÄHLER;22;3,7 %;-11;13;2,2 %;-20
FDP;6;1,0 %;-44;3;0,5 %;-55
Tierschutzpartei;6;1,0 %;+10;2;0,3 %;-22
Plus;-;-;-;4;0,7 %;-01
BSW;-;-;-;70;11,9 %;+119
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;5;0,9 %;+09;0;0,0 %;00
WU;-;-;-;8;1,4 %;+14
